"annotation_id","annotator","created_at","date","flag","id","ids","lead_time","sentiment","target","text","updated_at","user"
112,"1","2024-10-28T08:10:13.836195Z","Sun May 31 12:48:39 PDT 2009","NO_QUERY",907,1983257718,9.018,"Positive",4,"@mstausha its ok.. yay ","2024-10-28T08:10:13.836195Z","xLiLShanx"
113,"1","2024-10-28T08:10:26.476348Z","Mon Jun 15 11:25:30 PDT 2009","NO_QUERY",908,2181142279,15.707,"Positive",0,"it was a long drive, long night....the music was good, the people were good....but didn't get to meet my green eyed beauty ","2024-10-28T08:10:26.476348Z","summer_berry65"
114,"1","2024-10-28T08:10:30.849088Z","Fri May 01 21:49:57 PDT 2009","NO_QUERY",909,1676364921,21.317,"Positive",0,"I Miss my boys ","2024-10-28T08:10:30.849088Z","meghanmonroe"
115,"1","2024-10-28T08:10:42.882956Z","Mon Jun 15 23:51:08 PDT 2009","NO_QUERY",910,2189359394,21.732,"Negative",0,"@littlemissraven geez! you got me hungry now, woman... i ate only once point five today ","2024-10-28T08:10:42.882956Z","XtnDvla"
116,"1","2024-10-28T08:10:52.098037Z","Mon Jun 15 14:22:11 PDT 2009","NO_QUERY",911,2183338994,21.582,"Negative",0,"for those of you wondering, I look stupid in a TUX, furthermore, I look worse then james bond ","2024-10-28T08:10:52.098037Z","SJAnewbie"
117,"1","2024-10-28T08:11:03.323024Z","Mon May 18 04:25:50 PDT 2009","NO_QUERY",912,1834858740,9.385,"Negative",0,"back to work...knee still messed up, so probably no running today ","2024-10-28T08:11:03.323024Z","clovereffect"
118,"1","2024-10-28T08:11:09.290061Z","Mon Apr 20 02:58:40 PDT 2009","NO_QUERY",913,1564333638,13.854,"Positive",4,"@psam Thanks for the kind comment.. ","2024-10-28T08:11:09.291066Z","Sumeet"
119,"1","2024-10-28T08:11:33.364870Z","Mon May 18 01:49:46 PDT 2009","NO_QUERY",914,1834151903,17.913999999999998,"Negative",0,"@dmakovec I thought maybe you didn't love me anymore ","2024-10-28T08:11:33.364870Z","Mistrez"
120,"1","2024-10-28T08:11:42.127963Z","Sun Jun 21 07:28:10 PDT 2009","NO_QUERY",915,2265869419,13.085,"Positive",0,"@sammi_jade oh wow cool!! i am yet to acquire a famous tweet. ","2024-10-28T08:11:42.127963Z","covmidwife09"
121,"1","2024-10-28T08:11:57.932214Z","Tue Jun 16 22:08:24 PDT 2009","NO_QUERY",916,2202635709,32.926,"Neutral",0,"@stewives I would have had to go tonight (Tues). I have class Wed night ","2024-10-28T08:11:57.932214Z","ftp0001"
122,"1","2024-10-28T08:12:11.138212Z","Wed Jun 17 15:02:10 PDT 2009","NO_QUERY",917,2213179746,11.425,"Neutral",0,"really want a master reseller,everywhere is just to dear though ","2024-10-28T08:12:11.138212Z","chronic_chaos"
123,"1","2024-10-28T08:12:19.449212Z","Fri Jun 19 20:09:49 PDT 2009","NO_QUERY",918,2248140107,17.674,"Negative",0,"is being annoyed by all of my cousins that are here. and my new half cousins &gt;.&lt; and their cousins are REALLY irritating ","2024-10-28T08:12:19.449212Z","kalliekat411"
124,"1","2024-10-28T08:12:26.150444Z","Sun May 17 22:39:40 PDT 2009","NO_QUERY",919,1833230898,19.404,"Negative",0,"@fursid you guys didn't even tell me it was happening ","2024-10-28T08:12:26.150444Z","mystakool"
125,"1","2024-10-28T08:12:37.079741Z","Sun Jun 07 13:29:39 PDT 2009","NO_QUERY",920,2068097080,17.064,"Negative",0,"@systemragebodom hunny nooooo!! please dont cry!  please...i dont want you to cry cause of me ","2024-10-28T08:12:37.079741Z","LisaHopeCyrus"
126,"1","2024-10-28T08:12:52.327738Z","Fri Jun 19 18:13:48 PDT 2009","NO_QUERY",921,2246858941,21.494999999999997,"Neutral",0,"Off to bed. Hope I don't dream of KAT dyeing  Nighty Night :3 &lt;3","2024-10-28T08:12:52.327738Z","Skoshuke"
127,"1","2024-10-28T08:13:02.372737Z","Fri May 22 03:19:31 PDT 2009","NO_QUERY",922,1881020661,22.484,"Positive",4,"partied with my future roomy, had tons of fun! ","2024-10-28T08:13:02.372737Z","x3mOnkEy"
128,"1","2024-10-28T08:13:16.611745Z","Mon May 11 23:33:18 PDT 2009","NO_QUERY",923,1771208694,22.66,"Neutral",4,"Is about to have dinner and is later going to watch Ghost of Girlfriends Past with her brother. ","2024-10-28T08:13:16.611745Z","Louuiieee"
129,"1","2024-10-28T08:13:21.802785Z","Wed May 13 23:34:52 PDT 2009","NO_QUERY",924,1792583368,13.591,"Neutral",0,"@IAMRUBY Gokey ","2024-10-28T08:13:21.802785Z","DJSKILLA"
130,"1","2024-10-28T08:13:34.085784Z","Mon Jun 15 10:47:59 PDT 2009","NO_QUERY",925,2180681287,14.607,"Negative",0,"@Idristwilight oh wow. Well I definitely can't vote. lol it sucks being old ","2024-10-28T08:13:34.085784Z","xbeautifulmessx"
131,"1","2024-10-28T08:13:46.047354Z","Sun May 31 12:40:29 PDT 2009","NO_QUERY",926,1983187879,21.971,"Positive",4,"i lovee all my Ourspace friends, TwitMerica fam that show me loveee! i really appreciate ittt!! you keep me motivateddd thanks guys ","2024-10-28T08:13:46.047354Z","PunkyTHEsinger"
132,"1","2024-10-28T08:13:52.687395Z","Sat Jun 06 01:04:02 PDT 2009","NO_QUERY",927,2052535730,17.224,"Neutral",4,"posted a new shoutout on my fs profile ","2024-10-28T08:13:52.687395Z","charleneortiz"
133,"1","2024-10-28T08:14:10.676396Z","Sun Jun 14 23:50:16 PDT 2009","NO_QUERY",928,2175001220,23.039,"Neutral",4,"@DCMABNIKKI LOL! Maneating Mondays! Testical Tuesdays! lol I dunno hehe ","2024-10-28T08:14:10.677396Z","Purplemayte"
134,"1","2024-10-28T08:14:16.413400Z","Mon Jun 15 06:36:21 PDT 2009","NO_QUERY",929,2177729616,18.748,"Negative",0,"Had NO sex for 3 days. He's in Peru ","2024-10-28T08:14:16.413400Z","maitressep"
135,"1","2024-10-28T08:14:23.771416Z","Fri May 29 23:03:06 PDT 2009","NO_QUERY",930,1969108012,5.293,"Neutral",0,"orey peelings !!! cha cha cha!! ","2024-10-28T08:14:23.771416Z","a4arvind"
136,"1","2024-10-28T08:14:45.485111Z","Mon May 04 01:26:37 PDT 2009","NO_QUERY",931,1694179587,26.747,"Neutral",0,"fun weekend..dads 50th bday party, angie time..bad part..J5 losing and not being able to play..having to go back to work tomorrow ","2024-10-28T08:14:45.485111Z","fresh_pair323"
137,"1","2024-10-28T08:14:51.390114Z","Tue Jun 16 04:21:27 PDT 2009","NO_QUERY",932,2191032602,19.457,"Negative",0,"@delonm sorry to hear that ","2024-10-28T08:14:51.390114Z","painyboi"
138,"1","2024-10-28T08:15:17.756072Z","Sun May 03 16:49:12 PDT 2009","NO_QUERY",933,1690979957,27.806,"Negative",0,"Time for a leftover slice of Federici's mushroom pizza. Memories of Friday nite out w/just Simmy for a rare date nite &amp; me w/ headache ","2024-10-28T08:15:17.756072Z","njmoleman"
139,"1","2024-10-28T08:15:29.394113Z","Sat Jun 06 20:49:06 PDT 2009","NO_QUERY",934,2061413700,33.606,"Positive",4,"@KiwiGardener Sounds like a successful yard sale day for you ","2024-10-28T08:15:29.394113Z","gardendreamer"
140,"1","2024-10-28T08:15:38.438072Z","Sun May 10 10:09:20 PDT 2009","NO_QUERY",935,1755840400,15.129999999999999,"Negative",0,"@WDC In AIR, there's no way to call system commands ","2024-10-28T08:15:38.438072Z","destroytoday"
141,"1","2024-10-28T08:15:57.624071Z","Mon Jun 15 19:06:19 PDT 2009","NO_QUERY",936,2186626097,21.613,"Negative",0,"Ironing...my least favorite household chore...next to hand washing delicates ","2024-10-28T08:15:57.624071Z","JLSapphire914"
142,"1","2024-10-28T08:16:05.405113Z","Sun May 10 09:14:17 PDT 2009","NO_QUERY",937,1755476766,14.16,"Positive",4,"Mothers day today. Woo lets get blazed ","2024-10-28T08:16:05.405113Z","MaybehMemories"
2,"1","2024-10-25T20:17:24.935394Z","Mon Jun 15 18:47:41 PDT 2009","NO_QUERY",938,2186406686,57.824,"Positive",0,"@ArkansasCyndi @ShaylaKersten my tomatoes aren't even flowering yet.  BUT my cucumbers are covered in flowers. can't hardly wait!","2024-10-25T20:17:24.935394Z","KeriFord"
143,"1","2024-10-28T08:16:32.545113Z","Sun May 17 08:07:39 PDT 2009","NO_QUERY",939,1826278713,16.371,"Negative",4,"So tired! But had so much fun last night! Thank god for starbucks this morning! ","2024-10-28T08:16:32.545113Z","Kimberly_Hearon"
144,"1","2024-10-28T08:16:43.593111Z","Sat Jun 20 06:12:37 PDT 2009","NO_QUERY",940,2252412477,26.942,"Positive",0,"@stephizzzle @clikkk Glad to see you guys finally back in action today at Utopia! Sorry I couldn't stay behind to say hey ","2024-10-28T08:16:43.593111Z","kirstenj0y"
145,"1","2024-10-28T08:16:54.394099Z","Sat May 02 05:44:30 PDT 2009","NO_QUERY",941,1678160464,22.932000000000002,"Negative",0,"@laaaaurenn holy crap Lauren that sucks ","2024-10-28T08:16:54.394099Z","apeeee"
146,"1","2024-10-28T08:17:06.511115Z","Sun May 31 13:48:57 PDT 2009","NO_QUERY",942,1983776982,18.201999999999998,"Neutral",4,"@knightleyyeahh Which member of Girls Aloud do you find most attractive?  That's my question ","2024-10-28T08:17:06.511115Z","jamesheart24"
147,"1","2024-10-28T08:17:14.107072Z","Sun May 03 18:56:09 PDT 2009","NO_QUERY",943,1691939099,15.872,"Positive",4,"@Lunasusi I know you're asleep but *huggles*. Love you! ","2024-10-28T08:17:14.107072Z","gaishin85"
148,"1","2024-10-28T08:17:19.657112Z","Thu Jun 04 22:55:25 PDT 2009","NO_QUERY",944,2039832683,14.103,"Positive",4,"awkward family photos http://is.gd/OPvP So funny! ","2024-10-28T08:17:19.657112Z","lenene"
149,"1","2024-10-28T08:17:24.261108Z","Tue Jun 02 02:09:24 PDT 2009","NO_QUERY",945,2001811899,10.369,"Neutral",4,"400  pointless.","2024-10-28T08:17:24.261108Z","_cssndr"
150,"1","2024-10-28T08:17:31.199110Z","Sat May 30 06:40:52 PDT 2009","NO_QUERY",946,1971269433,10.881,"Neutral",4,"@STEVEPAGEOT hhheeeeeyyyy back to ya!  working hard??","2024-10-28T08:17:31.199110Z","Jaye2theTay"
151,"1","2024-10-28T08:17:36.332126Z","Sun Jun 07 17:55:16 PDT 2009","NO_QUERY",947,2070564420,10.465,"Neutral",4,"@RVE8Gs Welcome to my Twitter ","2024-10-28T08:17:36.332126Z","maaryS"
152,"1","2024-10-28T08:17:44.874108Z","Fri May 29 19:34:29 PDT 2009","NO_QUERY",948,1967435294,14.007000000000001,"Positive",4,"Just got out of UP! Yaaay it was so good!!! ","2024-10-28T08:17:44.874108Z","withclassSNG"
153,"1","2024-10-28T08:17:52.833112Z","Thu Jun 18 06:37:02 PDT 2009","NO_QUERY",949,2222182522,15.39,"Negative",0,"UUggghhh....spilled some of my hot oatmeal on my hand!!.. ","2024-10-28T08:17:52.833112Z","mspaula77"
154,"1","2024-10-28T08:18:08.346082Z","Tue Apr 07 06:09:52 PDT 2009","NO_QUERY",950,1469369021,21.436,"Neutral",4,"Figured out how to add a twitter 'ad' to header of my wordpress blog, go to settings, then tagline, may be useful for all you tweeters ","2024-10-28T08:18:08.346082Z","ICETWICE"
155,"1","2024-10-28T08:18:19.155113Z","Wed Jun 03 07:05:28 PDT 2009","NO_QUERY",951,2016623015,24.929000000000002,"Positive",4,"Just beat everyone at monopoly in economics!  25 points for meeeee.","2024-10-28T08:18:19.155113Z","KirstenCunning"
156,"1","2024-10-28T08:18:24.129115Z","Mon Jun 15 19:08:20 PDT 2009","NO_QUERY",952,2186649998,13.092,"Neutral",0,"in mi house! ","2024-10-28T08:18:24.129115Z","aleexaa"
157,"1","2024-10-28T08:18:34.813113Z","Mon Jun 15 23:49:54 PDT 2009","NO_QUERY",953,2189349757,15.751999999999999,"Negative",0,"screweed D: rewriting speech. taking forever ","2024-10-28T08:18:34.813113Z","JNxx"
158,"1","2024-10-28T08:18:42.997112Z","Fri May 22 03:40:19 PDT 2009","NO_QUERY",954,1881121056,6.371,"Neutral",0,"hey all gota go wrk 2 day ","2024-10-28T08:18:42.997112Z","jonnyelliott123"
159,"1","2024-10-28T08:18:55.412113Z","Tue May 26 22:57:38 PDT 2009","NO_QUERY",955,1933085465,17.703,"Neutral",4,"@bigbooty1981 lolz...gurl...iono...we jus talk ish on here after a certain hour #TAD  U shud answer 1...if u aint shy","2024-10-28T08:18:55.412113Z","CaliBelle"
160,"1","2024-10-28T08:19:09.114073Z","Fri Jun 19 14:49:09 PDT 2009","NO_QUERY",956,2244493007,24.803,"Negative",0,"so i just got an iphone a few months ago and today apple decided to release a new one with video recording in it!  just my luck!","2024-10-28T08:19:09.114073Z","ohrio"
161,"1","2024-10-28T08:19:17.277115Z","Sat Jun 20 03:40:18 PDT 2009","NO_QUERY",957,2251489570,17.7,"Negative",0,"gosh! my atm card dropped inside the toilet bowl! ","2024-10-28T08:19:17.277115Z","balladrhapsody"
162,"1","2024-10-28T08:19:24.729071Z","Sun May 31 16:19:43 PDT 2009","NO_QUERY",958,1985049642,12.195,"Positive",4,"@iLoveNickJ4LIFE Cool, I love it too ","2024-10-28T08:19:24.729071Z","elizabethgomez9"
163,"1","2024-10-28T08:19:34.595071Z","Tue Jun 16 11:44:27 PDT 2009","NO_QUERY",959,2195888906,29.845,"Positive",0,"anxious to see my lil boy. my pic on twitter isnt showing! ","2024-10-28T08:19:34.595071Z","jordypaul"
164,"1","2024-10-28T08:19:44.215073Z","Sun May 31 02:42:01 PDT 2009","NO_QUERY",960,1979357818,5.898,"Positive",4,"I'm so happy about meeting a friend in an hour!! ","2024-10-28T08:19:44.215073Z","Muriska"
165,"1","2024-10-28T08:19:52.962135Z","Mon May 18 04:46:50 PDT 2009","NO_QUERY",961,1834974750,11.374,"Positive",4,"@lindam73 your welcome, and thankyou ","2024-10-28T08:19:52.962135Z","Lefreak78"
166,"1","2024-10-28T08:20:01.595104Z","Sun May 03 22:51:21 PDT 2009","NO_QUERY",962,1693530954,15.185,"Positive",0,"@J7isthe818 im gettin married to &quot;Turn My Swagg Off&quot; ","2024-10-28T08:20:01.595104Z","JansportJ"
167,"1","2024-10-28T08:20:16.365116Z","Fri Jun 19 14:04:32 PDT 2009","NO_QUERY",963,2243924605,12.603,"Positive",0,"I miss you Honey ","2024-10-28T08:20:16.365116Z","Snoopywmuc"
168,"1","2024-10-28T08:20:27.236111Z","Fri May 22 00:56:28 PDT 2009","NO_QUERY",964,1880352533,25.793999999999997,"Neutral",4,"on ticketmaster, searching for No Doubt tickets. I should hurry and buy them soon!! I'll buy them tomorrow ","2024-10-28T08:20:27.236111Z","HelloHiKT333"
169,"1","2024-10-28T08:20:31.543169Z","Mon May 18 00:58:52 PDT 2009","NO_QUERY",965,1833929383,2.521,"Neutral",0,"at work ","2024-10-28T08:20:31.543169Z","AmyBella21"
170,"1","2024-10-28T08:20:39.632504Z","Wed Jun 03 05:06:22 PDT 2009","NO_QUERY",966,2015612470,8.904,"Positive",4,"@XxSuperHansxX lol, I had ice-cream, how hardcore are we?! ","2024-10-28T08:20:39.632504Z","EwanB1988"
171,"1","2024-10-28T08:20:49.954533Z","Sun May 10 18:36:03 PDT 2009","NO_QUERY",967,1759162473,17.426000000000002,"Negative",0,"ight sooo... happy mothers day to all you moms out there! and today laker game made me wanna throw up..... ","2024-10-28T08:20:49.954533Z","iMDbeast"
172,"1","2024-10-28T08:20:56.761537Z","Sat Jun 06 09:18:06 PDT 2009","NO_QUERY",968,2055430160,31.209,"Positive",4,"Today's Google logo is far and away the best thing I've seen on a Google Doodle in a long time. Good job. ","2024-10-28T08:20:56.761537Z","brianarn"
173,"1","2024-10-28T08:21:07.444546Z","Thu Jun 25 02:29:51 PDT 2009","NO_QUERY",969,2324179814,8.029,"Negative",0,"Swine Flu Has Infected Me  Im Going To Die (Tear, Sob)","2024-10-28T08:21:07.444546Z","TrentisSkuxx"
174,"1","2024-10-28T08:21:20.351553Z","Mon Jun 01 12:19:13 PDT 2009","NO_QUERY",970,1994698688,18.880000000000003,"Negative",4,"@Ethangunderson especially if you spell things like advise wrong ","2024-10-28T08:21:20.351553Z","jrellingson"
175,"1","2024-10-28T08:21:27.832670Z","Mon May 18 02:25:30 PDT 2009","NO_QUERY",971,1834305330,14.72,"Positive",4,"@KiwiiKink But she seems to have his mouth, hehe ","2024-10-28T08:21:27.832670Z","Clethena"
176,"1","2024-10-28T08:21:36.766685Z","Mon Jun 01 06:12:07 PDT 2009","NO_QUERY",972,1991000650,20.358,"Neutral",4,"@stepheneyre Hi! Any song suggestions? ","2024-10-28T08:21:36.766685Z","UluvUY"
177,"1","2024-10-28T08:23:45.834439Z","Mon Jun 15 23:26:36 PDT 2009","NO_QUERY",973,2189186903,10.742,"Neutral",0,"Attempting to get out of bed not working ","2024-10-28T08:23:45.834439Z","katyshepherdx"
178,"1","2024-10-28T08:23:54.467349Z","Sat Jun 20 19:45:29 PDT 2009","NO_QUERY",974,2260778287,12.254,"Neutral",0,"@JBxTurnRight2Me http://twitpic.com/7yxt6 - I wish I could have been there tonight. ","2024-10-28T08:23:54.467349Z","Nsyncfan1978"
179,"1","2024-10-28T08:24:08.832356Z","Sun May 31 00:11:42 PDT 2009","NO_QUERY",975,1978705501,12.637,"Positive",4,"Just got home from glp's show and im reloaded with new shipment from Rad clothing! Yess!! That means, more short film vids!! ","2024-10-28T08:24:08.832356Z","0summerbreeze0"
180,"1","2024-10-28T08:24:24.365224Z","Sat Jun 06 01:05:57 PDT 2009","NO_QUERY",976,2052545062,35.472,"Neutral",4,"Well, it yas pissing down when i went to bed, and it's still pissing down now! Good old british summertime! ","2024-10-28T08:24:24.365224Z","clareh83"
181,"1","2024-10-28T08:24:30.715058Z","Sat Jun 20 00:42:41 PDT 2009","NO_QUERY",977,2250508490,19.122999999999998,"Neutral",0,"Had a fun day today... But why am i so sad right now? ","2024-10-28T08:24:30.715058Z","llana1043"
182,"1","2024-10-28T08:24:45.579585Z","Fri May 22 03:34:40 PDT 2009","NO_QUERY",978,1881093475,21.329,"Neutral",0,"Morning twitter, just woke and I have a stupid headache that won't go away  good luck for Bash tonight xD hopefully he'll do like Kriss.","2024-10-28T08:24:45.579585Z","Banana_Happy"
183,"1","2024-10-28T08:24:55.598715Z","Tue Jun 16 09:43:31 PDT 2009","NO_QUERY",979,2194385837,30.365,"Neutral",0,"trying to fix the quality on this one  http://bit.ly/W4E9k   @NKOTB on @enews in case you missed it","2024-10-28T08:24:55.598715Z","amypaffrath"
184,"1","2024-10-28T08:25:03.813865Z","Fri Jun 19 22:56:46 PDT 2009","NO_QUERY",980,2249750084,14.622,"Neutral",0," too tired to kick off the weekend.  going to bed now.  kthxbye.","2024-10-28T08:25:03.813865Z","feasterbunnie"
185,"1","2024-10-28T08:25:18.329083Z","Wed Jun 03 07:41:06 PDT 2009","NO_QUERY",981,2016990458,19.810000000000002,"Negative",0,"@pinkmydear i'm sticking my tongue out at you.  (stomping my foot) most likely we're not taking any kind of trip (stomping my foot again)","2024-10-28T08:25:18.329083Z","stephanie_bosco"
186,"1","2024-10-28T08:25:26.512802Z","Sat Jun 06 00:36:38 PDT 2009","NO_QUERY",982,2052402603,24.723000000000003,"Neutral",0,"Here at the dental clinic. I'm sleepy. ","2024-10-28T08:25:26.512802Z","rainbowpiiills"
187,"1","2024-10-28T08:25:47.760120Z","Tue Jun 16 17:45:12 PDT 2009","NO_QUERY",983,2199612710,25.77,"Negative",0,"@linds911 Yeah, sorry Linds!! I need to ask you somethign but I need to send you a message on SS but is still not working for me!! ","2024-10-28T08:25:47.760120Z","Blanka245"
188,"1","2024-10-28T08:26:02.876591Z","Mon Jun 15 10:35:12 PDT 2009","NO_QUERY",984,2180523649,29.401000000000003,"Positive",4,"@mileycyrus can't wait until i'll be able to watch &quot;last song&quot;  it's probably going be one of the best movies ever! i think... xD","2024-10-28T08:26:02.876591Z","MileyAnneTisdal"
189,"1","2024-10-28T08:26:08.210255Z","Sun May 03 05:32:49 PDT 2009","NO_QUERY",985,1686463932,189.36599999999999,"Neutral",0,"last day working at the nursery ","2024-10-28T08:26:08.210255Z","annaLav"
190,"1","2024-10-28T08:26:23.965904Z","Sun Jun 07 07:31:58 PDT 2009","NO_QUERY",986,2064940516,13.592,"Positive",4,"While I am chilling out I will update my web page. I have some ideas I want to try to make work.  We will see how well I do later! ","2024-10-28T08:26:23.965904Z","Gadawg12"
191,"1","2024-10-28T08:26:30.508986Z","Sat Jun 06 14:01:21 PDT 2009","NO_QUERY",987,2057974974,24.99,"Positive",4,"@mylifeontwi that was great it gave me goosebumps........so excited can't wait ","2024-10-28T08:26:30.508986Z","Summerstone"
192,"1","2024-10-28T08:26:40.992408Z","Tue Apr 21 02:50:10 PDT 2009","NO_QUERY",988,1573782676,16.506,"Negative",0,"It is 5:30am and I cant sleep! ","2024-10-28T08:26:40.992408Z","jeiddybaby"
193,"1","2024-10-28T08:26:50.022506Z","Sun May 31 19:15:21 PDT 2009","NO_QUERY",989,1986743021,11.493,"Neutral",4,"this must have been one of the weirdest nights I experienced in Hermannsburg ","2024-10-28T08:26:50.022506Z","GreenStorm_01"
